지역명_매장명,매장명,지역명,시,군구,전화번호,주소,링크
강원특별자치도 횡성군_횡성휴대폰성지 2호점,횡성휴대폰성지 2호점,강원특별자치도 횡성군,강원특별자치도,횡성군,010-7127-9165,강원특별자치도 횡성군 횡성읍 문정로 22 1층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B0%95%EC%9B%90&tab=place#none
강원특별자치도 횡성군_휴대폰성지 테크노프라자 횡성점,휴대폰성지 테크노프라자 횡성점,강원특별자치도 횡성군,강원특별자치도,횡성군,010-4412-0040,강원특별자치도 횡성군 횡성읍 횡성로 361-3 대건빌딩 1층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B0%95%EC%9B%90&tab=place#none
경기 가평군_휴대폰할인매장,휴대폰할인매장,경기 가평군,경기,가평군,010-2244-3606,경기 가평군 설악면 신천중앙로 98,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%ED%95%A0%EC%9D%B8&tab=place#none
경기 고양시_DM통신,DM통신,경기 고양시,경기,고양시,010-5728-0776,경기 고양시 일산동구 호수로 358-39 1층 내측상가 113호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%9D%BC%EC%82%B0&tab=place#none
경기 고양시_OK중고폰할인마트 원당본점,OK중고폰할인마트 원당본점,경기 고양시,경기,고양시,010-2221-1080,경기 고양시 덕양구 호국로 778-24 3층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%9D%BC%EC%82%B0&tab=place#none
경기 고양시_꿈뱅이네 휴대폰,꿈뱅이네 휴대폰,경기 고양시,경기,고양시,010-2468-8843,경기 고양시 일산동구 중앙로1275번길 38-10 1층 106-1호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%9D%BC%EC%82%B0&tab=place#none
경기 고양시_나고라통신,나고라통신,경기 고양시,경기,고양시,010-7627-9254,경기 고양시 일산동구 백마로 195 엠시티타워&엠시티오피스텔 1층 1201호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%9D%BC%EC%82%B0&tab=place#none
경기 고양시_다쏜다 장항점,다쏜다 장항점,경기 고양시,경기,고양시,010-9788-4456,경기 고양시 일산동구 백마로 195 상가동 1층 1158호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%9D%BC%EC%82%B0&tab=place#none
경기 고양시_도매폰마트,도매폰마트,경기 고양시,경기,고양시,010-2228-2440,경기 고양시 덕양구 지축로 62 아인시티 1층 109호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B3%A0%EC%96%91%EC%8B%9C&tab=place#none
경기 고양시_도매폰센터,도매폰센터,경기 고양시,경기,고양시,010-8131-4253,경기 고양시 일산동구 탄중로425번길 3 104호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EA%B8%B0&tab=place#none
경기 고양시_드림모바일,드림모바일,경기 고양시,경기,고양시,010-8383-1011,"경기 고양시 덕양구 행신로 131-11 sk3차아파트 상가동 115,116호",https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B3%A0%EC%96%91%EC%8B%9C&tab=place#none
경기 고양시_디딤돌스토리,디딤돌스토리,경기 고양시,경기,고양시,010-9983-0320,경기 고양시 일산서구 중앙로 지하 1431 주엽커뮤니티센터 청년공작소 7호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%9D%BC%EC%82%B0&tab=place#none
경기 고양시_만나폰,만나폰,경기 고양시,경기,고양시,010-2966-5366,경기 고양시 일산서구 일산로636번길 23-1 1층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%9D%BC%EC%82%B0&tab=place#none
경기 고양시_모바일제이,모바일제이,경기 고양시,경기,고양시,010-8696-9295,경기 고양시 덕양구 동산2로 1 현대프라자 1층 102호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B3%A0%EC%96%91%EC%8B%9C&tab=place#none
경기 고양시_빅윈,빅윈,경기 고양시,경기,고양시,010-4911-7754,경기 고양시 덕양구 권율대로 672 봄오피스텔 114호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B3%A0%EC%96%91%EC%8B%9C&tab=place#none
경기 고양시_소녀폰 일산화정역점,소녀폰 일산화정역점,경기 고양시,경기,고양시,010-4617-2514,경기 고양시 덕양구 화신로260번길 57 요진타워 7층 718호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EA%B8%B0&tab=place#none
경기 고양시_아이조아휴대폰매장,아이조아휴대폰매장,경기 고양시,경기,고양시,010-3160-5059,경기 고양시 일산동구 강석로 123 아리오조빌딩 A동 1층 119호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%9D%BC%EC%82%B0&tab=place#none
경기 고양시_알뜰폰선불폰앤텔레콤,알뜰폰선불폰앤텔레콤,경기 고양시,경기,고양시,010-6777-9901,경기 고양시 일산서구 중앙로 1493 애비뉴상가 2층 2072호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EA%B8%B0&tab=place#none
경기 고양시_앤텔레콤비즈,앤텔레콤비즈,경기 고양시,경기,고양시,010-8651-7707,경기 고양시 일산서구 중앙로 1493 애비뉴상가 2층 2072호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%9D%BC%EC%82%B0&tab=place#none
경기 고양시_에이치나인텔레콤,에이치나인텔레콤,경기 고양시,경기,고양시,010-4014-1240,"경기 고양시 일산동구 강송로 181 일산프라자 상가동 1층 101~102,115호",https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%9D%BC%EC%82%B0&tab=place#none
경기 고양시_에이치디마케팅 일산점,에이치디마케팅 일산점,경기 고양시,경기,고양시,010-3262-1033,경기 고양시 일산동구 정발산로 24 웨스턴돔2 1층 A139호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%9D%BC%EC%82%B0&tab=place#none
경기 고양시_에이치와이모바일,에이치와이모바일,경기 고양시,경기,고양시,010-4233-3498,경기 고양시 덕양구 도래울로 85 도래울센트럴더포레 상가동 1층 106호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B3%A0%EC%96%91%EC%8B%9C&tab=place#none
경기 고양시_옆커폰 일산점,옆커폰 일산점,경기 고양시,경기,고양시,010-7247-1256,경기 고양시 일산동구 숲속마을2로 115 상가 1층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EA%B8%B0&tab=place#none
경기 고양시_오성온통신,오성온통신,경기 고양시,경기,고양시,010-4231-5319,경기 고양시 덕양구 원흥3로 16 4층 402-B12호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B3%A0%EC%96%91%EC%8B%9C&tab=place#none
경기 고양시_우리동네도매폰,우리동네도매폰,경기 고양시,경기,고양시,010-9007-1844,경기 고양시 일산동구 하늘마을1로 8 성원타워 1층 112호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EA%B8%B0&tab=place#none
경기 고양시_일산중고폰 폰당폰 일산점,일산중고폰 폰당폰 일산점,경기 고양시,경기,고양시,010-8181-7131,경기 고양시 일산서구 주엽로 80 1층 K104호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%9D%BC%EC%82%B0&tab=place#none
경기 고양시_일산휴대폰성지 도매폰센타,일산휴대폰성지 도매폰센타,경기 고양시,경기,고양시,010-8484-9499,경기 고양시 덕양구 삼송로 12 반도유스퀘어 1층 114호 도매폰센타,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%84%B1%EC%A7%80&tab=place#none
경기 고양시_좋은선택 신원점,좋은선택 신원점,경기 고양시,경기,고양시,010-5720-3614,경기 고양시 덕양구 권율대로 885 태웅프라자 1층 110호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B3%A0%EC%96%91%EC%8B%9C&tab=place#none
경기 고양시_중직한사람들 고양점,중직한사람들 고양점,경기 고양시,경기,고양시,010-2221-1080,경기 고양시 덕양구 삼송로139번길 1,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B3%A0%EC%96%91%EC%8B%9C&tab=place#none
경기 고양시_참통신,참통신,경기 고양시,경기,고양시,010-5273-5243,경기 고양시 일산서구 중앙로 1425 주엽역삼부르네상스 가동 1층 117호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EA%B8%B0&tab=place#none
경기 고양시_청춘대길 지축점,청춘대길 지축점,경기 고양시,경기,고양시,010-2223-7560,경기 고양시 덕양구 지축1로 73 101호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B3%A0%EC%96%91%EC%8B%9C&tab=place#none
경기 고양시_케이모바일,케이모바일,경기 고양시,경기,고양시,010-9325-1983,경기 고양시 덕양구 도래울로 85 도래울센트럴더포레 2단지 상가1동 106호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B3%A0%EC%96%91%EC%8B%9C&tab=place#none
경기 고양시_큰마을제이,큰마을제이,경기 고양시,경기,고양시,010-7560-7637,경기 고양시 일산서구 탄현로 133 임광진흥아파트 상가동 102호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%9D%BC%EC%82%B0&tab=place#none
경기 고양시_타미폰,타미폰,경기 고양시,경기,고양시,010-8141-6575,경기 고양시 일산동구 정발산로 24 웨스턴타워3차 1층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%9D%BC%EC%82%B0&tab=place#none
경기 고양시_피앤피모바일,피앤피모바일,경기 고양시,경기,고양시,010-9433-9711,경기 고양시 일산동구 무궁화로 20-11 라페스타 F동 132-2호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%9D%BC%EC%82%B0&tab=place#none
경기 고양시_핸드폰도매센터 탄현점,핸드폰도매센터 탄현점,경기 고양시,경기,고양시,010-9641-2230,경기 고양시 일산서구 탄현로 133 일상임광진흥아파트 상가동 102호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%9D%BC%EC%82%B0&tab=place#none
경기 고양시_핸드폰도매센터 화정점,핸드폰도매센터 화정점,경기 고양시,경기,고양시,010-9022-0091,경기 고양시 덕양구 화중로138번길 5-23 1층 103호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%9D%BC%EC%82%B0&tab=place#none
경기 고양시_휴대폰 도매센터,휴대폰 도매센터,경기 고양시,경기,고양시,010-6464-2422,경기 고양시 일산서구 중앙로 1406 한솔코아 1층 112호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%9D%BC%EC%82%B0&tab=place#none
경기 고양시_휴대폰도매센터 탄현점,휴대폰도매센터 탄현점,경기 고양시,경기,고양시,010-6642-9292,경기 고양시 일산서구 탄중로 533 101호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%9D%BC%EC%82%B0&tab=place#none
경기 고양시_휴대폰도매센터 행신점,휴대폰도매센터 행신점,경기 고양시,경기,고양시,010-6562-4466,경기 고양시 덕양구 중앙로 559 그랑프리빌딩 1층 106호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EA%B8%B0&tab=place#none
경기 고양시_휴대폰성지 따르릉통신 원흥역점,휴대폰성지 따르릉통신 원흥역점,경기 고양시,경기,고양시,010-2385-3941,경기 고양시 덕양구 권율대로 671 원흥역 푸르지오 근린생활시설 1층 121호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%84%B1%EC%A7%80&tab=place#none
경기 고양시_휴대폰성지 말폰 일산점,휴대폰성지 말폰 일산점,경기 고양시,경기,고양시,010-6501-5544,경기 고양시 일산서구 한류월드로 300 고양원마운트 스포츠몰동 1층 1132호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%84%B1%EC%A7%80&tab=place#none
경기 고양시_휴대폰성지 밴드폰 일산점,휴대폰성지 밴드폰 일산점,경기 고양시,경기,고양시,010-3262-1033,경기 고양시 일산동구 정발산로 24 웨스턴돔2 1층 A동 139호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%84%B1%EC%A7%80&tab=place#none
경기 고양시_휴대폰성지 옆커폰 일산라페스타점,휴대폰성지 옆커폰 일산라페스타점,경기 고양시,경기,고양시,010-3452-6484,경기 고양시 일산동구 무궁화로 32-34 라페스타C 1층 116-1호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%84%B1%EC%A7%80&tab=place#none
경기 고양시_휴대폰성지 옆커폰 주엽점,휴대폰성지 옆커폰 주엽점,경기 고양시,경기,고양시,010-4475-5566,경기 고양시 일산서구 중앙로 1456 서현프라자 1층 113호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%84%B1%EC%A7%80&tab=place#none
경기 광명시_옆 커폰 광명사거리점,옆 커폰 광명사거리점,경기 광명시,경기,광명시,010-2737-3929,경기 광명시 광명로 834 광명 퍼스트 스위첸 1층 110호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EA%B8%B0&tab=place#none
경기 광명시_이지텔 알뜰폰,이지텔 알뜰폰,경기 광명시,경기,광명시,010-6753-9639,경기 광명시 하안로288번길 10 신광빌딩 4층 402-1호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EA%B8%B0&tab=place#none
경기 광명시_청년폰마트 본점,청년폰마트 본점,경기 광명시,경기,광명시,010-9000-7841,경기 광명시 양지로 19 유플래닛어반브릭스 B동 129호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EA%B8%B0&tab=place#none
경기 광명시_휴대폰성지 옆커폰 광명소하점,휴대폰성지 옆커폰 광명소하점,경기 광명시,경기,광명시,010-2963-5031,경기 광명시 소하로 78 신성프라자 1층 102호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%84%B1%EC%A7%80&tab=place#none
경기 광명시_휴대폰성지 청년폰 광명점,휴대폰성지 청년폰 광명점,경기 광명시,경기,광명시,010-4176-6604,경기 광명시 광명로 877 한진타운 상가 A동 1층 1115호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%84%B1%EC%A7%80&tab=place#none
경기 광주시_경기광주아이폰수리센터 픽스모바일,경기광주아이폰수리센터 픽스모바일,경기 광주시,경기,광주시,010-7907-6824,경기 광주시 광주대로 30 광주종합터미널 2층 100호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%AA%A8%EB%B0%94%EC%9D%BC+%EA%B4%91%EC%A3%BC&tab=place#none
경기 광주시_라온통신,라온통신,경기 광주시,경기,광주시,010-7726-9986,경기 광주시 경안로41번길 6 금호리첸시아 D동 1층 116호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B4%91%EC%A3%BC&tab=place#none
경기 광주시_중고폰매입아이폰수리 에코폰 경기광주점,중고폰매입아이폰수리 에코폰 경기광주점,경기 광주시,경기,광주시,010-8098-6785,경기 광주시 경안로41번길 6 102동 1층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B4%91%EC%A3%BC&tab=place#none
경기 광주시_휴대폰 성지 옆커 폰 광주양벌점,휴대폰 성지 옆커 폰 광주양벌점,경기 광주시,경기,광주시,010-8069-8353,경기 광주시 양벌로 300-1 101동 1층 102호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%84%B1%EC%A7%80&tab=place#none
경기 광주시_휴대폰아울렛,휴대폰아울렛,경기 광주시,경기,광주시,010-7100-9060,경기 광주시 경안로41번길 6 금호리첸시아 상가 1층 A-128호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EA%B8%B0&tab=place#none
경기 구리시_구리성지휴대폰성지 핸드폰성지알뜰폰키즈폰,구리성지휴대폰성지 핸드폰성지알뜰폰키즈폰,경기 구리시,경기,구리시,010-7225-6010,경기 구리시 경춘로227번길 6-26 1층 1호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%84%B1%EC%A7%80&tab=place#none
경기 구리시_구리중고폰에코폰,구리중고폰에코폰,경기 구리시,경기,구리시,010-2163-6608,경기 구리시 건원대로 42 삼원골드프라자 1층 101-1호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EB%82%A8%EC%96%91%EC%A3%BC&tab=place#none
경기 구리시_옆 커폰 구리토평점,옆 커폰 구리토평점,경기 구리시,경기,구리시,010-7256-2184,경기 구리시 이문안로 132 1층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EA%B8%B0&tab=place#none
경기 구리시_옆커폰 구리갈매점,옆커폰 구리갈매점,경기 구리시,경기,구리시,010-9686-1156,경기 구리시 갈매순환로 194 신영프라자 1층 106-2호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EA%B8%B0&tab=place#none
경기 구리시_중고폰뱅크 구리점,중고폰뱅크 구리점,경기 구리시,경기,구리시,010-8080-8873,경기 구리시 건원대로34번길 19 세신훼미리타워 3층 315호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EA%B8%B0&tab=place#none
