지역명_매장명,매장명,지역명,시,군구,전화번호,주소,링크
서울 중구_나바인터내셔널,나바인터내셔널,서울 중구,서울,중구,010-4340-5202,서울 중구 세종대로 86 1층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%9D%80%ED%8F%89+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
경기 고양시_케이모바일,케이모바일,경기 고양시,경기,고양시,010-9325-1983,경기 고양시 덕양구 도래울로 85 도래울센트럴더포레 2단지 상가1동 106호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%9D%80%ED%8F%89+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
서울 중구_폰테크,폰테크,서울 중구,서울,중구,010-8029-5806,서울 중구 세종대로 119,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%9D%80%ED%8F%89+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
경기 고양시_모바일제이,모바일제이,경기 고양시,경기,고양시,010-8696-9295,경기 고양시 덕양구 동산2로 1 현대프라자 1층 102호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%9D%80%ED%8F%89+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
경기 고양시_청춘대길 삼송 하나로마트점,청춘대길 삼송 하나로마트점,경기 고양시,경기,고양시,010-3105-7138,경기 고양시 덕양구 동송로 20 1층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%9D%80%ED%8F%89+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
경기 고양시_에이치와이모바일,에이치와이모바일,경기 고양시,경기,고양시,010-4233-3498,경기 고양시 덕양구 도래울로 85 도래울센트럴더포레 상가동 1층 106호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%9D%80%ED%8F%89+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
경기 고양시_일산휴대폰성지 도매폰센타,일산휴대폰성지 도매폰센타,경기 고양시,경기,고양시,010-8484-9499,경기 고양시 덕양구 삼송로 12 반도유스퀘어 1층 114호 도매폰센타,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%9D%80%ED%8F%89+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
서울 마포구_월드선불폰,월드선불폰,서울 마포구,서울,마포구,010-3292-8388,서울 마포구 마포대로 122 209호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%9D%80%ED%8F%89+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
서울 용산구_체크텔레콤,체크텔레콤,서울 용산구,서울,용산구,010-6552-7581,서울 용산구 청파로 333,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%9D%80%ED%8F%89+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
경기 고양시_휴대폰성지 따르릉통신 원흥역점,휴대폰성지 따르릉통신 원흥역점,경기 고양시,경기,고양시,010-2385-3941,경기 고양시 덕양구 권율대로 671 원흥역 푸르지오 근린생활시설 1층 121호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%9D%80%ED%8F%89+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
경기 고양시_빅윈,빅윈,경기 고양시,경기,고양시,010-4911-7754,경기 고양시 덕양구 권율대로 672 봄오피스텔 114호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%9D%80%ED%8F%89+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
경기 고양시_제이엠모바일,제이엠모바일,경기 고양시,경기,고양시,010-6772-7953,경기 고양시 덕양구 중앙로 439 1층 104호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%9D%80%ED%8F%89+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
경기 고양시_좋은선택 신원점,좋은선택 신원점,경기 고양시,경기,고양시,010-5720-3614,경기 고양시 덕양구 권율대로 885 태웅프라자 1층 110호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%9D%80%ED%8F%89+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
서울 영등포구_잎슬,잎슬,서울 영등포구,서울,영등포구,010-4342-8122,서울 영등포구 선유로49길 23 선유도역2차 아이에스비즈타워 1512호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%97%BC%EC%B0%BD%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
경기 부천시_핸드폰 여기가그집,핸드폰 여기가그집,경기 부천시,경기,부천시,010-8424-0090,경기 부천시 원미구 부일로 223 뉴코아중동백화점 2층 172호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%83%81%EC%9D%BC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
경기 부천시_옆커폰 송내역점,옆커폰 송내역점,경기 부천시,경기,부천시,010-8888-6570,경기 부천시 소사구 송내대로 33 한솔프라자 1층 104호 옆커폰,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%83%81%EC%9D%BC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
경기 부천시_휴대폰성지 옆커폰 부천상동점,휴대폰성지 옆커폰 부천상동점,경기 부천시,경기,부천시,010-7422-4994,경기 부천시 원미구 상동로 84 영플러스 1층 101호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%83%81%EC%9D%BC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
경기 부천시_디디통신,디디통신,경기 부천시,경기,부천시,010-2909-2225,경기 부천시 원미구 조마루로 105 세종프라자 1층 103호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%83%81%EC%9D%BC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
경기 부천시_선불폰클라쓰,선불폰클라쓰,경기 부천시,경기,부천시,010-6456-4040,경기 부천시 소사구 경인로9번가길 10-11 성주캐슬 201호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%83%81%EC%9D%BC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
인천 부평구_당근모바일,당근모바일,인천 부평구,인천,부평구,010-6410-5692,인천 부평구 수변로52번길 6 상가동 1층 103호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%83%81%EC%9D%BC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
인천 부평구_부현모바일 일신시장점,부현모바일 일신시장점,인천 부평구,인천,부평구,010-4528-3773,인천 부평구 경인로1118번길 14-4 1층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%83%81%EC%9D%BC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
경기 부천시_말폰 부천점,말폰 부천점,경기 부천시,경기,부천시,010-7901-8898,경기 부천시 원미구 송내대로 239 소풍터미널 1동 1층 1F51-1~2호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%83%81%EC%9D%BC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
인천 부평구_폰마트,폰마트,인천 부평구,인천,부평구,010-5810-7807,인천 부평구 경인로 1075,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%83%81%EC%9D%BC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
경기 부천시_부천 휴대폰성지 올인폰,부천 휴대폰성지 올인폰,경기 부천시,경기,부천시,010-7356-7919,경기 부천시 소사구 경인로 64 광성빌딩 102호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%83%81%EC%9D%BC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
경기 부천시_부천 휴대폰성지 바르다폰 중동점,부천 휴대폰성지 바르다폰 중동점,경기 부천시,경기,부천시,010-4549-6661,경기 부천시 원미구 부일로 326 1층 27호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%83%81%EC%9D%BC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
인천 부평구_몬스모바일,몬스모바일,인천 부평구,인천,부평구,010-8484-0045,인천 부평구 부평문화로 167 1층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%83%81%EC%9D%BC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
경기 부천시_에스에이치정보통신,에스에이치정보통신,경기 부천시,경기,부천시,010-9206-1119,경기 부천시 원미구 길주로 87 에이플러스 1층 103호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%83%81%EC%9D%BC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
경기 부천시_딸기마켓 부천시청점,딸기마켓 부천시청점,경기 부천시,경기,부천시,010-4867-9409,경기 부천시 원미구 석천로170번길 19 부광프라자 1동 6층 608호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%83%81%EC%9D%BC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
경기 부천시_옆커 폰 부천중동남부점,옆커 폰 부천중동남부점,경기 부천시,경기,부천시,010-5722-7755,경기 부천시 소사구 중동로22번길 29 SKY캐슬 101동 1층 101호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%83%81%EC%9D%BC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
경기 부천시_옆커폰 부천점,옆커폰 부천점,경기 부천시,경기,부천시,010-7578-4994,경기 부천시 원미구 길주로 246 부천중동리슈빌엔클래스 1층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%83%81%EC%9D%BC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
인천 부평구_핸드폰성지 프리스모바일 인천부평본점 성지,핸드폰성지 프리스모바일 인천부평본점 성지,인천 부평구,인천,부평구,010-8989-1946,인천 부평구 부흥로 342 1층 102호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%83%81%EC%9D%BC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
인천 부평구_순백스토어 인천점,순백스토어 인천점,인천 부평구,인천,부평구,010-5551-2347,인천 부평구 경원대로 1415 파라움 1층 105호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%83%81%EC%9D%BC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
경기 부천시_승승장구텔레콤 1호점,승승장구텔레콤 1호점,경기 부천시,경기,부천시,010-4414-2250,경기 부천시 원미구 소향로 181 1층 124호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%83%81%EC%9D%BC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
경기 부천시_와이에이,와이에이,경기 부천시,경기,부천시,010-3014-2666,경기 부천시 원미구 길주로 243 제일프라자 1층 103호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%83%81%EC%9D%BC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
인천 부평구_코코모바일,코코모바일,인천 부평구,인천,부평구,010-8314-9122,인천 부평구 부평문화로106번길 42 1층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%83%81%EC%9D%BC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
경기 부천시_은혜통신,은혜통신,경기 부천시,경기,부천시,010-2361-5878,경기 부천시 원미구 소향로 203 메트로팰리스 b동,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%83%81%EC%9D%BC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
경기 부천시_스타링크,스타링크,경기 부천시,경기,부천시,010-9903-5493,경기 부천시 원미구 부일로 409 1층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%83%81%EC%9D%BC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
경기 부천시_허니비모바일,허니비모바일,경기 부천시,경기,부천시,010-6441-0210,경기 부천시 소사구 경인로 156 1층 104호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%83%81%EC%9D%BC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
경기 부천시_다야모바일 부천중동점,다야모바일 부천중동점,경기 부천시,경기,부천시,010-5835-3917,경기 부천시 원미구 부흥로303번길 56 1층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%83%81%EC%9D%BC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
인천 부평구_미얀골,미얀골,인천 부평구,인천,부평구,010-2497-1478,인천 부평구 광장로 16 부평민자역사 1층 10~12호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%83%81%EC%9D%BC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
경기 부천시_휴대폰 파크 부천성지점,휴대폰 파크 부천성지점,경기 부천시,경기,부천시,010-7548-7649,경기 부천시 원미구 부천로3번길 48 2층 219호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%83%81%EC%9D%BC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
인천 부평구_동그라미,동그라미,인천 부평구,인천,부평구,010-9670-2771,인천 부평구 길주남로 40 3층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%83%81%EC%9D%BC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
경기 부천시_옆커폰 약대점,옆커폰 약대점,경기 부천시,경기,부천시,010-5711-8816,경기 부천시 오정구 중동로 398 홍익상가 1층 신흥시장 사거리,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%83%81%EC%9D%BC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
경기 부천시_선불유심 온오프당일개통,선불유심 온오프당일개통,경기 부천시,경기,부천시,010-7533-8144,경기 부천시 원미구 부일로 448 프리존빌딩 4층 401호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%83%81%EC%9D%BC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
경기 부천시_부천선불폰 앤텔레콤 부천점,부천선불폰 앤텔레콤 부천점,경기 부천시,경기,부천시,010-9596-7200,경기 부천시 원미구 부천로39번길 8 동아빌딩 6층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%83%81%EC%9D%BC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
경기 부천시_쿠이선불폰 부천지점,쿠이선불폰 부천지점,경기 부천시,경기,부천시,010-4353-2180,경기 부천시 원미구 부천로29번길 20,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%83%81%EC%9D%BC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
인천 부평구_이슬텔레콤,이슬텔레콤,인천 부평구,인천,부평구,010-2222-2545,인천 부평구 동수로 23 1층 이슬텔레콤,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%83%81%EC%9D%BC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
경기 부천시_스타선불폰 부천점,스타선불폰 부천점,경기 부천시,경기,부천시,010-3433-7711,경기 부천시 원미구 부천로39번길 8 동아빌딩 6층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%83%81%EC%9D%BC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
경기 부천시_딸기마켓 부천점,딸기마켓 부천점,경기 부천시,경기,부천시,010-2478-1795,경기 부천시 원미구 부천로 지하 1-1 구지하상가 66호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%83%81%EC%9D%BC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
경기 부천시_모바일제너레이션,모바일제너레이션,경기 부천시,경기,부천시,010-7397-1114,경기 부천시 원미구 부천로 105 1층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%83%81%EC%9D%BC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
경기 부천시_스마일폰,스마일폰,경기 부천시,경기,부천시,010-5765-4798,경기 부천시 원미구 부천로 10 3층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%83%81%EC%9D%BC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
서울 동작구_옆커폰 상도4동점,옆커폰 상도4동점,서울 동작구,서울,동작구,010-7923-4132,서울 동작구 양녕로 190 대현빌딩 1층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%B1%ED%98%84%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
서울 관악구_휴대폰성지 직폰 관악점,휴대폰성지 직폰 관악점,서울 관악구,서울,관악구,010-9246-1154,서울 관악구 관악로 212 관악프라자 117호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%B1%ED%98%84%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
서울 관악구_서울대입구 중고폰매입판매 에코폰 신림서울대입구역점,서울대입구 중고폰매입판매 에코폰 신림서울대입구역점,서울 관악구,서울,관악구,010-9643-3315,서울 관악구 남부순환로 1811 102호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%B1%ED%98%84%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
서울 관악구_서울대입구중고폰스토어 폰레스트,서울대입구중고폰스토어 폰레스트,서울 관악구,서울,관악구,010-5524-0407,서울 관악구 남부순환로 1820 에그옐로우 지하1층 1054호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%B1%ED%98%84%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
서울 관악구_참,참,서울 관악구,서울,관악구,010-2222-7543,서울 관악구 청림3길 10 서희스타힐스 1층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%B1%ED%98%84%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
서울 관악구_1996,1996,서울 관악구,서울,관악구,010-4158-3995,서울 관악구 남부순환로 1722 한국공인중개사협회 1층 104호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%B1%ED%98%84%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
서울 관악구_알파선불폰,알파선불폰,서울 관악구,서울,관악구,010-6837-8282,서울 관악구 남부순환로 1685,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%B1%ED%98%84%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
서울 관악구_신림중고폰,신림중고폰,서울 관악구,서울,관악구,010-8560-3521,서울 관악구 신림로 344 SK허브그린 1층 136호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%B1%ED%98%84%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
서울 관악구_옆 커폰 신림점,옆 커폰 신림점,서울 관악구,서울,관악구,010-4333-5222,서울 관악구 남부순환로 1597 1층 101호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%B1%ED%98%84%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
서울 관악구_폰사요몰 신림직영점,폰사요몰 신림직영점,서울 관악구,서울,관악구,010-5176-8100,서울 관악구 신림로 344 8층 817호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%B1%ED%98%84%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
서울 동작구_소녀폰 상도역점,소녀폰 상도역점,서울 동작구,서울,동작구,010-8177-4959,서울 동작구 만양로 3 2층 201호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%B1%ED%98%84%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
서울 관악구_휴대폰마트,휴대폰마트,서울 관악구,서울,관악구,010-2787-3990,서울 관악구 봉천로 230,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%B1%ED%98%84%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
서울 관악구_앤텔레콤 관악점,앤텔레콤 관악점,서울 관악구,서울,관악구,010-3488-7429,서울 관악구 남부순환로247길 23 3층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%B1%ED%98%84%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
서울 동작구_프렌즈모바일,프렌즈모바일,서울 동작구,서울,동작구,010-9554-9870,서울 동작구 상도로15길 131 상도휴엔하임 819호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%B1%ED%98%84%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
서울 관악구_우리동네성지,우리동네성지,서울 관악구,서울,관악구,010-5854-3048,서울 관악구 인헌길 36 103호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%B1%ED%98%84%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
서울 동작구_휴대폰가게 3호점,휴대폰가게 3호점,서울 동작구,서울,동작구,010-5556-7508,서울 동작구 여의대방로22길 121 보라매자이더포레스트 상가동 1층 1215호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%B1%ED%98%84%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
서울 동작구_청춘대길,청춘대길,서울 동작구,서울,동작구,010-6789-7560,서울 동작구 사당로 220 1층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%B1%ED%98%84%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
서울 동작구_폰무원,폰무원,서울 동작구,서울,동작구,010-6663-9929,서울 동작구 현충로 108 2층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%B1%ED%98%84%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
서울 동작구_메가폰성지모바일,메가폰성지모바일,서울 동작구,서울,동작구,010-5781-1651,서울 동작구 노량진로 140 메가스터디타워 1층 B104호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%B1%ED%98%84%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
서울 동작구_메리선불폰 알뜰폰 유심개통매장,메리선불폰 알뜰폰 유심개통매장,서울 동작구,서울,동작구,010-8259-4688,서울 동작구 노량진로 146 301호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%B1%ED%98%84%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
서울 동작구_휴대폰성지,휴대폰성지,서울 동작구,서울,동작구,010-8336-5896,서울 동작구 노량진로 254 1층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%B1%ED%98%84%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
서울 동작구_도매폰센터,도매폰센터,서울 동작구,서울,동작구,010-8997-3475,서울 동작구 동작대로29길 110,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%B1%ED%98%84%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
서울 영등포구_휴대폰성지 천하통일 신길점,휴대폰성지 천하통일 신길점,서울 영등포구,서울,영등포구,010-2733-3700,서울 영등포구 여의대방로 197 1층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%B1%ED%98%84%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
서울 동작구_선불폰선불유심개통센터 노량진점,선불폰선불유심개통센터 노량진점,서울 동작구,서울,동작구,010-8358-3309,서울 동작구 노들로2길 7 노량진드림스퀘어 복합빌딩 B동 2층 206호 A102,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%B1%ED%98%84%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
서울 동작구_위프,위프,서울 동작구,서울,동작구,010-2063-1774,서울 동작구 동작대로29길 8 1층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%B1%ED%98%84%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
서울 동작구_휴대폰샵,휴대폰샵,서울 동작구,서울,동작구,010-8300-0522,서울 동작구 상도로12길 1 1층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%B1%ED%98%84%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
경기 부천시_스카이모바일,스카이모바일,경기 부천시,경기,부천시,010-2320-3466,경기 부천시 오정구 성지로71번길 20 당송빌라 1층 3호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EA%B0%95%EC%84%9C%EA%B5%AC+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
서울 영등포구_휴대폰성지 옆커폰 당산점,휴대폰성지 옆커폰 당산점,서울 영등포구,서울,영등포구,010-9854-1611,서울 영등포구 당산로 205 당산역 해링턴타워 1층 101호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EA%B0%95%EC%84%9C%EA%B5%AC+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
경기 부천시_동네휴대폰마트,동네휴대폰마트,경기 부천시,경기,부천시,010-5681-2956,경기 부천시 오정구 삼작로 385 1층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EA%B0%95%EC%84%9C%EA%B5%AC+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
경기 부천시_휴대폰할인점,휴대폰할인점,경기 부천시,경기,부천시,010-2394-3376,경기 부천시 원미구 원미로 123-5 1층 102호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%98%A8%EC%88%98%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
경기 부천시_씨엔아이모바일,씨엔아이모바일,경기 부천시,경기,부천시,010-7900-4770,경기 부천시 원미구 부천로90번길 67 1층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%98%A8%EC%88%98%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
서울 관악구_앤텔레콤 선불폰,앤텔레콤 선불폰,서울 관악구,서울,관악구,010-2959-8844,서울 관악구 승방3가길 10 2층 306호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EA%B4%80%EC%95%85+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
서울 동작구_노란마켓 사당점,노란마켓 사당점,서울 동작구,서울,동작구,010-7559-2597,서울 동작구 동작대로3길 32 1층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EA%B4%80%EC%95%85+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
서울 동작구_중고폰 에코폰 공덕역점,중고폰 에코폰 공덕역점,서울 동작구,서울,동작구,010-2980-2312,서울 동작구 사당로30길 159 3층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EA%B4%80%EC%95%85+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
서울 용산구_휴대폰성지 청년폰 용산점,휴대폰성지 청년폰 용산점,서울 용산구,서울,용산구,010-4010-6604,서울 용산구 한강대로 115 지하1층 108호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EA%B4%80%EC%95%85+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
인천 남동구_이지모바일,이지모바일,인천 남동구,인천,남동구,010-7999-7482,인천 남동구 논현로26번길 12 1층 102호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%85%BC%ED%98%84%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
